login_id,q1_answer,q2_answer,q3_answer,q4_answer,q5_answer,q6_answer,q7_answer,q8_answer,q9_answer,q10_answer,q11_answer,q12_answer,q13_answer,q14_answer,q15_answer,q16_answer,q17_answer,q18_answer,q19_answer,q20_answer,q1_level,q2_level,q3_level,q4_level,q5_level,q6_level,q7_level,q8_level,q9_level,q10_level,q11_level,q12_level,q13_level,q14_level,q15_level,q16_level,q17_level,q18_level,q19_level,q20_level
8092640314,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640315,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640316,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641145,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641147,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641148,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641149,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641150,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641151,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641330,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640318,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640319,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640323,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640325,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640326,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640327,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640328,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640329,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640330,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640331,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640332,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640333,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640334,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640338,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640340,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640343,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640344,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640345,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640348,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640350,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640351,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640355,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640356,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640357,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640358,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640362,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640367,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640368,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640369,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640370,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640374,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640375,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640381,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640382,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640386,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640388,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640389,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640391,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640393,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640397,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640402,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640403,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640405,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640406,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640411,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640413,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640414,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640415,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640416,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640418,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640419,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640421,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640422,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640423,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640424,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640425,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640426,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640427,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640430,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640432,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640436,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640437,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640439,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640440,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640442,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640443,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640444,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640445,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640452,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640453,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640455,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640457,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640458,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640459,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640461,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640462,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640463,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640464,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640465,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640466,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640470,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640471,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640473,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640476,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640477,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641153,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641154,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641155,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641157,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641159,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641160,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641161,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641165,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641166,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641167,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641170,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641172,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641173,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641174,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641176,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641177,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641179,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641331,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092641332,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640478,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640480,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640481,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640482,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640483,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640486,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640487,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640489,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640490,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640491,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640492,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640493,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640498,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640499,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640502,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640504,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640505,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640506,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640507,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640508,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640509,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640510,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640511,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
8092640512,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,2,3,3,3,4,2,3,6,6,5,5,5,4,4,4,4,5,5,6,2
